خطاب	خطاب
امام تو كون بني سكسس كه جه رسول الله نسس بيت المقدس ما نماز ني رزا جبرئيل يه اْوي نسس اْثثي خدا نا فرمان سي,	امام تو كون بني سكے uni06430647.liga.init.fina uni062C06BE.liga.init.medi رسول االله نے بيت المقدس ما uni064606450627.finaز ني رزا جبرئيل يه اْوي نے اْپي خدا uni06460627.isol فرمان سي,
تو رسول الله تمام ملائكة , انبياء انسس مرسلين نسس امام بني نسس نماز ثثرٌهاوي .	تو رسول االله uni062A06450627.finaم ملائuni06430629.liga.init.fina , انبياء انے مرسلين نے امام بني نے uni064606450627.finaز پرٌهاوي .
يه} مثل نماز نا قانون ما يه ححهسس كه امام كون هوئي كه جه نسس امام الزمان يه قائم كيدا هوئي .	يه} مثل uni064606450627.finaز uni06460627.isol قانون ما يه چهے uni06430647.liga.init.fina امام كون هوئي uni06430647.liga.init.fina uni062C06BE.liga.init.medi نے امام الزمان يه قائم كيدا هوئي .
ايك امام ككذرسس تو ثثوتانا مقام ما جه امام قائم كرسس يه امام ححهسس .	ايك امام گذرے تو پوuni062A0627.isoluni06460627.isol مقام ما uni062C06BE.liga.init.medi امام قائم كرے يه امام چهے .
امام مستور هوئي تو دعاتو نو سلسلة يه مثل جاري رهسس .	امام مستور هوئي تو دعاتو نو سلسلة يه مثل جاري رهے .
ايم عقل سليم كهسس ححهسس .	ايم عقل سليم uni06430647.liga.init.finaے چهے .
اْفاق انسس انفس شهادة دسس ححهسس .	اْفاق انے انفس شهادة دے چهے .
يه} مثل سلسلة الدعاة جارية رهوو جوئيسس , كهاطط لككن ؟	يه} مثل سلسلة الدعاة جارية رهوو جوئيے , uni06430647.liga.init.finaاں لگن ؟
جهاطط لككن امام الزمان ظهور كرسس .	uni062C06BE.liga.init.mediاں لگن امام الزمان ظهور كرے .
يه نماز ثثرٌهاوسس يا اهني رزا سي نماز ثثرٌهاؤنار نماز ثثرهاوسس , يه دعوة نو قانون ححهسس .	يه uni064606450627.finaز پرٌهاوے يا اهني رزا سي uni064606450627.finaز پرٌهاؤuni06460627.isolر uni064606450627.finaز پرهاوے , يه دعوة نو قانون چهے .
مجلس عقد كرسس تو اهني رزا سي , يا كوئي عمل كرسس تو اهني رزا سي .	مجلس عقد كرے تو اهني رزا سي , يا كوئي عمل كرے تو اهني رزا سي .
تو تمام اعمال عمل ني جمع وابسته ححهسس -كونا سي كه امام جه نسس قائم كرسس اهنا سي .	تو uni062A06450627.finaم اعمال عمل ني جمع وابسuni062A06BE.liga.init.medi چهے -كوuni06460627.isol سي uni06430647.liga.init.fina امام uni062C06BE.liga.init.medi نے قائم كرے اهuni06460627.isol سي .
تو مسجد نا امام هوئي تو اهنسس بهي امام كهسس, كيم وه امام الزمان ني رزا سي يه قائم ححهسس .	تو مسجد uni06460627.isol امام هوئي تو اهنے uni062806BE.liga.init.mediي امام uni06430647.liga.init.finaے, كيم وه امام الزمان ني رزا سي يه قائم چهے .
اهنا ثثر واجب بهي ككهني ححيز ححهسس.	اهuni06460627.isol پر واجب uni062806BE.liga.init.mediي گهني چيز چهے.
كونا اوثثر كه جه امام هوئي .	كوuni06460627.isol اوپر uni06430647.liga.init.fina uni062C06BE.liga.init.medi امام هوئي .
انسس امام قائم كرسس تو بهي اهوا شخص نسس اهوا اشخاص قائم كرسس انسس اهني ذمه دراي اتني بلند ححهسس انسس اهنو محل	انے امام قائم كرے تو uni062806BE.liga.init.mediي اهوا شخص نے اهوا اشخاص قائم كرے انے اهني ذuni064506BE.liga.init.medi دراي اتني بلند چهے انے اهنو محل
اتنو بلند ححهسس .	اتنو بلند چهے .
كون مسجد نا امام نو " الامام يحمل السهو " انسس امام سهو نسس اتهاوي لسس ححهسس .	كون مسجد uni06460627.isol امام نو " الامام يحمل السهو " انے امام سهو نے اuni062A06BE.liga.init.mediاوي لے چهے .
انسس مؤتمين امام امامة نا ثثرهنار لوككو ني بهول نسس اهٌاوي لسس ححهسس .	انے مؤتمين امام امامة uni06460627.isol پرهuni06460627.isolر لوگو ني uni062806BE.liga.init.mediول نے اهٌاوي لے چهے .
يعني اهنا سي كوئي بهول تهائي تو اهنسس كئي سهو نا سجدة نه ديوا ثثرسس , جه ثثرٌهوا نسس اْيو ته نسس امام ني	يعني اهuni06460627.isol سي كوئي uni062806BE.liga.init.mediول uni062A06BE.liga.init.mediائي تو اهنے كئي سهو uni06460627.isol سجدة uni064606BE.liga.init.medi ديوا پرے , uni062C06BE.liga.init.medi پرٌهوا نے اْيو uni062A06BE.liga.init.medi نے امام ني
اقتداء نا سبب .تارسس عناية نو عمل ديكهو , تمام خطاء انسس نسيان نا ساتهـ ححهسس- انسان- نسيان اهنسس تهايا} كرسس	اقتداء uni06460627.isol سبب .uni062A0627.isolرے عuni06460627.isolية نو عمل ديuni06430647.liga.init.finaو , uni062A06450627.finaم خطاء انے نسيان uni06460627.isol ساuni062A06BE0640.liga.init.medi چهے- انسان- نسيان اهنے uni062A06BE.liga.init.mediايا} كرے
ححهسس .	چهے .
بهول تهائي ححهسس , سهو تهائي ححهسس .	uni062806BE.liga.init.mediول uni062A06BE.liga.init.mediائي چهے , سهو uni062A06BE.liga.init.mediائي چهے .
اهنا درميان اهوا شخص قائم كيدا ححهسس , كه جه سككلا ني بهول نسس سككلا ني خطاء نسس حمل كري لسس, يعني اهنسس درست	اهuni06460627.isol درميان اهوا شخص قائم كيدا چهے , uni06430647.liga.init.fina uni062C06BE.liga.init.medi سگلا ني uni062806BE.liga.init.mediول نے سگلا ني خطاء نے حمل كري لے, يعني اهنے درست
كري دسس ححهسس.	كري دے چهے.
اهنا عمل مصيب سي , اهنو عمل حكمة نو هوئي تو لازم سوطط تهيو كه امام ساتهـ ساتهـ رهوو .	اهuni06460627.isol عمل مصيب سي , اهنو عمل حكمة نو هوئي تو لازم سوں uni062A06BE.liga.init.mediيو uni06430647.liga.init.fina امام ساuni062A06BE0640.liga.init.medi ساuni062A06BE0640.liga.init.medi رهوو .
المجلس الاول1425	اuni06440645062C.initلس الاول1425
خدا تعالى اثثنسس هميشه حق نا امام سي انسس اهنا داعي سي وابسته راكهسس يه سككلا ني نماز سي نماز نا ثثرٌهنار	خدا تعالى اپنے uni06470645.liga.medi.finaيشه حق uni06460627.isol امام سي انے اهuni06460627.isol داuni0639064A.liga.init.fina سي وابسuni062A06BE.liga.init.medi راuni06430647.liga.init.finaے يه سگلا ني uni064606450627.finaز سي uni064606450627.finaز uni06460627.isol پرٌهuni06460627.isolر
راكهسس،	راuni06430647.liga.init.finaے،
شريعة ني ذكر	شريعة ني ذكر
أسس حق نا امام انسس اْثثنا داعي ني تباعة كرنار لوككو!	أے حق uni06460627.isol امام انے اْپuni06460627.isol داuni0639064A.liga.init.fina ني تuni06280627.isolعة كرuni06460627.isolر لوگو!
رسول الله صلع يه اْثثني حيوة طيبة ما قيامة لكك اْؤنار مؤمنين نسس نجاتي كيم اْثثوي،	رسول االله صلع يه اْپني uni062D064A.liga.init.finaوة uni0637064A.liga.init.finaبة ما uni0642064A.liga.medi.finaامة لگ اْؤuni06460627.isolر مؤمنين نے نجاتي كيم اْپوي،
اْ عالم سي يه سككلا نسس كيم ححُهرٌاوا انسس ححرٌهاوا اهنا واسطسس عجب شان نو عمل كيدو – يه سوطط؟	اْ عالم سي يه سگلا نے كيم چُهرٌاوا انے چرٌهاوا اهuni06460627.isol واسطے عجب شان نو عمل كيدو – يه سوں؟
- كه شريعة ني رححنا كيدي،	- uni06430647.liga.init.fina شريعة ني رچuni06460627.isol كيدي،
جه وقت كه اْثثنو معراج تهيو يه وقت اْثثنسس خدا تعالى يه اْنكهو ما وسايا انسس تمام حجاب انسس ثثرداؤ نسس اْثث سي	uni062C06BE.liga.init.medi وقت uni06430647.liga.init.fina اْپنو معراج uni062A06BE.liga.init.mediيو يه وقت اْپنے خدا تعالى يه اْنuni06430647.liga.init.finaو ما وسايا انے uni062A06450627.finaم حجاب انے پرداؤ نے اْپ سي
هضضاوي ديدا،	هٹاوي ديدا،
اهني معنى سوطط كه رسول الله صلع نسس خدا تعالى يه اْدم نا شروع سي كه قيامة نا دن لكك سوطط سوطط حالات بنا انسس	اهني معنى سوں uni06430647.liga.init.fina رسول االله صلع نے خدا تعالى يه اْدم uni06460627.isol شروع سي uni06430647.liga.init.fina uni0642064A.liga.medi.finaامة uni06460627.isol دن لگ سوں سوں حالات بuni06460627.isol انے
بنسسس اهني خبر اْثثي،	بنےس اهني خبر اْپي،
تمام غيب نسس اْثثنا واسطسس ظاهر كري ديدو،	uni062A06450627.finaم uni063A064A.liga.init.finaب نے اْپuni06460627.isol واسطے ظاهر كري ديدو،
تو اْثث سككلو ديكهسس ؛	تو اْپ سگلو ديuni06430647.liga.init.finaے ؛
كه سوطط سوطط حالات ماري امة نسس درثثيش اْؤسسس،	uni06430647.liga.init.fina سوں سوں حالات ماري امة نے درپيش اْؤےس،
يه ديكهي نسس اْثث اهوي شريعة نسس قائم كرسس ؛	يه ديuni06430647.liga.init.finaي نے اْپ اهوي شريعة نے قائم كرے ؛
كه جه هر زمان ما هر مكان ما نوي انسس نوي} رهسسس،	uni06430647.liga.init.fina uni062C06BE.liga.init.medi هر زمان ما هر مكان ما نوي انے نوي} رهےس،
هر حالة ما هر situation ما اهنا ثثر عمل تهئي سكسسس انسس تهاتو} رهسسس،	هر حالة ما هر situation ما اهuni06460627.isol پر عمل uni062A06BE.liga.init.mediئي سكےس انے uni062A06BE.liga.init.mediاتو} رهےس،
يه شريعة مؤمنين نسس اْ عالم سي ككهنا} جلدي انسس ككهنا} اْساني سي ححرٌهاؤسسس انسس ححُهرٌاؤسسس – كيم كه يه شريعة	يه شريعة مؤمنين نے اْ عالم سي گهuni06460627.isol} جلدي انے گهuni06460627.isol} اْساني سي چرٌهاؤےس انے چُهرٌاؤےس – كيم uni06430647.liga.init.fina يه شريعة
نسس اْثث يه فطرة نا نظام مطابق قائم كيدي ؛،	نے اْپ يه فطرة uni06460627.isol نظام مطابق قائم كيدي ؛،
انسس يه شريعة نا 7 دعامة كيدا جه ثثظظلسس ذكر تهئي كه ولاية،	انے يه شريعة uni06460627.isol 7 دعامة كيدا uni062C06BE.liga.init.medi پظظلے ذكر uni062A06BE.liga.init.mediئي uni06430647.liga.init.fina ولاية،
حج،	حج،
انسس جظظاد،	انے جظظاد،
اْمثل شريعة ني ضرورة سوطط هتي؟	اْمثل شريعة ني ضرورة سوں هتي؟
اهنسس بيان كرتا هوا 16 امام – امام حسين الحاكم بأمر الله عليه السلام كه جه مولى يه الجامع الانور بناوي اْثثنا	اهنے بيان كرuni062A0627.isol هوا 16 امام – امام حسين الحاكم بأمر االله عليه السلام uni06430647.liga.init.fina uni062C06BE.liga.init.medi مولى يه الجامع الانور بuni06460627.isolوي اْپuni06460627.isol
باب الأبواب – داعي سيدنا احمد حميد الدين الكرماني كه جه ككهنا شان نا صاحب ؛،	uni06280627.isolب الأبواب – داuni0639064A.liga.init.fina سيدuni06460627.isol احمد حميد الدين الكرماني uni06430647.liga.init.fina uni062C06BE.liga.init.medi گهuni06460627.isol شان uni06460627.isol صاحب ؛،
اْثث يه حكمة انسس فلسفة يعني – wisdom and philosophy نا ككهنا شان نا كتابو لكها ؛	اْپ يه حكمة انے فلسفة يعني – wisdom and philosophy uni06460627.isol گهuni06460627.isol شان uni06460627.isol كuni062A0627.isolبو لuni06430647.liga.init.finaا ؛
انسس اهوا بيانو فرمايا ؛	انے اهوا بيانو فرمايا ؛
كه جه نا سي دين ني شان ظاهر تهائي ؛	uni06430647.liga.init.fina uni062C06BE.liga.init.medi uni06460627.isol سي دين ني شان ظاهر uni062A06BE.liga.init.mediائي ؛
انسس اثثن سككلا حق ثثر ؛	انے اپن سگلا حق پر ؛
اسلام حق نو دين ؛	اسلام حق نو دين ؛
ايم ثابت تهائي ؛	ايم uni062B0627.isolبت uni062A06BE.liga.init.mediائي ؛
يه مولى نسس خدا تعالى افضل الجزاء اْثثجو!	يه مولى نے خدا تعالى افضل الجزاء اْپجو!
اْثثنا كتابو ما سي جيم إمكان تهاسسس ايم اثثن سككلا اْ دنو ما بركة لئيسوطط ان شاء الله تعالى،	اْپuni06460627.isol كuni062A0627.isolبو ما سي uni062C064A.liga.init.finaم إمكان uni062A06BE.liga.init.mediاےس ايم اپن سگلا اْ دنو ما برuni06430629.liga.init.fina لئيسوں ان شاء االله تعالى،
